disease,disease_num,system,system_num,medcodeid,descr,istest
Substance Misuse,194,Mental Health Disorders,11,295210017,Hallucinogen dependence in remission,no
Substance Misuse,194,Mental Health Disorders,11,295209010,"Hallucinogen dependence, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295208019,"Hallucinogen dependence, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295207012,"Hallucinogen dependence, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,346935012,Lysergic acid diethylamide dependence,no
Substance Misuse,194,Mental Health Disorders,11,346936013,LSD dependence,no
Substance Misuse,194,Mental Health Disorders,11,64025010,Hallucinogen dependence,no
Substance Misuse,194,Mental Health Disorders,11,2475575018,Amfetamine or psychostimulant dependence NOS,no
Substance Misuse,194,Mental Health Disorders,11,295188014,"Cannabis dependence, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295201013,Amphetamine or psychostimulant dependence NOS,no
Substance Misuse,194,Mental Health Disorders,11,295199011,"Amphetamine or psychostimulant dependence, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295198015,"Amphetamine or psychostimulant dependence, continuous",no
Substance Misuse,194,Mental Health Disorders,11,2475571010,"Amfetamine or psychostimulant dependence, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,295197013,"Amphetamine or psychostimulant dependence, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,127621000006114,Stimulant dependence,no
Substance Misuse,194,Mental Health Disorders,11,411458014,Psychostimulant dependence,no
Substance Misuse,194,Mental Health Disorders,11,401794015,Amphetamine or other psychostimulant dependence,no
Substance Misuse,194,Mental Health Disorders,11,295191014,Cannabis drug dependence NOS,no
Substance Misuse,194,Mental Health Disorders,11,295190010,Cannabis dependence in remission,no
Substance Misuse,194,Mental Health Disorders,11,295200014,Amphetamine or psychostimulant dependence in remission,no
Substance Misuse,194,Mental Health Disorders,11,401791011,Hypnotic or anxiolytic dependence,no
Substance Misuse,194,Mental Health Disorders,11,295157010,Opioid drug dependence NOS,no
Substance Misuse,194,Mental Health Disorders,11,295156018,Opioid dependence in remission,no
Substance Misuse,194,Mental Health Disorders,11,1680621000006115,Drug misuse assessment declined - enhanced services administ,no
Substance Misuse,194,Mental Health Disorders,11,1714461000006113,Pharmacy attended for drug misuse - enhanced services admin,no
Substance Misuse,194,Mental Health Disorders,11,1704471000006116,Drug misuse treatment primary care - enhanced services admin,no
Substance Misuse,194,Mental Health Disorders,11,1153451000000115,Shared care drug misuse treatment,no
Substance Misuse,194,Mental Health Disorders,11,1704461000006111,Shared care drug misuse treatment - enhanced services admin,no
Substance Misuse,194,Mental Health Disorders,11,237641000000113,Drug misuse - enhanced service completed,no
Substance Misuse,194,Mental Health Disorders,11,235741000000110,Drug misuse - enhanced services administration,no
Substance Misuse,194,Mental Health Disorders,11,1063801000000119,Seen in substance misuse clinic,no
Substance Misuse,194,Mental Health Disorders,11,2537051014,DNA - Did not attend substance misuse clinic,no
Substance Misuse,194,Mental Health Disorders,11,2246691000000115,Drug misuse clinic administration,no
Substance Misuse,194,Mental Health Disorders,11,2264491000000115,Seen in drug misuse clinic,no
Substance Misuse,194,Mental Health Disorders,11,530931000000116,Substance misuse treatment declined,no
Substance Misuse,194,Mental Health Disorders,11,305731000000118,Substance misuse treatment programme completed,no
Substance Misuse,194,Mental Health Disorders,11,305701000000112,Substance misuse treatment withdrawn,no
Substance Misuse,194,Mental Health Disorders,11,300081000000111,Substance misuse clinical management plan reviewed,no
Substance Misuse,194,Mental Health Disorders,11,2533726015,Substance misuse clinical management plan agreed,no
Substance Misuse,194,Mental Health Disorders,11,2533651012,Follow up substance misuse assessment,no
Substance Misuse,194,Mental Health Disorders,11,2533642016,Initial substance misuse assessment,no
Substance Misuse,194,Mental Health Disorders,11,2533634017,Substance misuse monitoring,no
Substance Misuse,194,Mental Health Disorders,11,285119012,Drug addiction notif NOS,no
Substance Misuse,194,Mental Health Disorders,11,1716731000006118,SMR25a drug misuse initial assessment form,no
Substance Misuse,194,Mental Health Disorders,11,630831000006113,Drug psychoses,no
Substance Misuse,194,Mental Health Disorders,11,2670794016,Drug withdrawal syndrome,no
Substance Misuse,194,Mental Health Disorders,11,294679011,Drug-induced paranoia or hallucinatory states,no
Substance Misuse,194,Mental Health Disorders,11,295155019,Episodic opioid dependence,no
Substance Misuse,194,Mental Health Disorders,11,295154015,Continuous opioid dependence,no
Substance Misuse,194,Mental Health Disorders,11,295153014,Unspecified opioid dependence,no
Substance Misuse,194,Mental Health Disorders,11,346951016,Opium dependence,no
Substance Misuse,194,Mental Health Disorders,11,346950015,Morphine dependence,no
Substance Misuse,194,Mental Health Disorders,11,346949015,Methadone dependence,no
Substance Misuse,194,Mental Health Disorders,11,346947018,Heroin dependence,no
Substance Misuse,194,Mental Health Disorders,11,44291000006113,Opioid type drug dependence,no
Substance Misuse,194,Mental Health Disorders,11,295146017,Drug addiction,no
Substance Misuse,194,Mental Health Disorders,11,295145018,Drug dependence,no
Substance Misuse,194,Mental Health Disorders,11,294693016,Drug psychosis NOS,no
Substance Misuse,194,Mental Health Disorders,11,294692014,Other drug psychoses NOS,no
Substance Misuse,194,Mental Health Disorders,11,294691019,Drug-induced personality disorder,no
Substance Misuse,194,Mental Health Disorders,11,294690018,Drug-induced depressive state,no
Substance Misuse,194,Mental Health Disorders,11,294688019,Drug-induced dementia,no
Substance Misuse,194,Mental Health Disorders,11,294687012,Drug-induced delirium,no
Substance Misuse,194,Mental Health Disorders,11,294686015,Other drug psychoses,no
Substance Misuse,194,Mental Health Disorders,11,42772010,Pathological drug intoxication,no
Substance Misuse,194,Mental Health Disorders,11,294682018,Drug-induced paranoia or hallucinatory state NOS,no
Substance Misuse,194,Mental Health Disorders,11,294681013,Drug-induced hallucinosis,no
Substance Misuse,194,Mental Health Disorders,11,294680014,Drug-induced paranoid state,no
Substance Misuse,194,Mental Health Disorders,11,295214014,"Glue sniffing dependence, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,461113010,[V]Drug abuse counselling and surveillance,no
Substance Misuse,194,Mental Health Disorders,11,1809471000006115,Substance dependence,no
Substance Misuse,194,Mental Health Disorders,11,6025041000006113,Counseling for substance abuse,no
Substance Misuse,194,Mental Health Disorders,11,969331000006115,Misuse of Opiate compound analgesics,no
Substance Misuse,194,Mental Health Disorders,11,968761000006116,Misuse of Heroin illicit,no
Substance Misuse,194,Mental Health Disorders,11,969761000006113,Misuse of Cocaine unspecified,no
Substance Misuse,194,Mental Health Disorders,11,969781000006115,Misuse of Cocaine freebase (crack),no
Substance Misuse,194,Mental Health Disorders,11,968681000006115,Misuse of Cannabis unspecified,no
Substance Misuse,194,Mental Health Disorders,11,968711000006119,Misuse of Cannabis resin,no
Substance Misuse,194,Mental Health Disorders,11,968731000006113,Misuse of Cannabis herbal (skunk),no
Substance Misuse,194,Mental Health Disorders,11,968691000006117,Misuse of Cannabis herbal,no
Substance Misuse,194,Mental Health Disorders,11,1976611000006118,"Mental and behav dis due to use opioids: dependence syndr, continuous use",no
Substance Misuse,194,Mental Health Disorders,11,1974141000006118,"Mental and behav dis due to use alcohol: dependence syndr, episodic use [dipsomania]",no
Substance Misuse,194,Mental Health Disorders,11,1973701000006119,"Mental and behav dis due to use alcohol: dependence syndr, currently abstinent",no
Substance Misuse,194,Mental Health Disorders,11,877611000006114,Intramuscular drug injection,no
Substance Misuse,194,Mental Health Disorders,11,877631000006115,Hypodermic drug injection,no
Substance Misuse,194,Mental Health Disorders,11,968671000006118,Currently injecting drugs,no
Substance Misuse,194,Mental Health Disorders,11,6025051000006110,Counselling for substance abuse,no
Substance Misuse,194,Mental Health Disorders,11,969261000006119,Misuse of Opiate containing mixture,no
Substance Misuse,194,Mental Health Disorders,11,1012911000006111,Adverse reaction to Drugs used in Substance Dependence,no
Substance Misuse,194,Mental Health Disorders,11,6025031000006115,Substance abuse counseling,no
Substance Misuse,194,Mental Health Disorders,11,2639961000000113,Opioid analgesic dependence,no
Substance Misuse,194,Mental Health Disorders,11,882501000006119,Morphine/cocaine dependence,no
Substance Misuse,194,Mental Health Disorders,11,969391000006116,Misuse of other Opiates,no
Substance Misuse,194,Mental Health Disorders,11,969011000006112,Misuse of Opiates unspecified,no
Supraventricular tachycardia,195,Diseases of the Circulatory System,2,300167017,Supraventricular tachycardia NOS,no
Supraventricular tachycardia,195,Diseases of the Circulatory System,2,256480012,ECG: paroxysmal atrial tachy.,no
Supraventricular tachycardia,195,Diseases of the Circulatory System,2,111643014,Paroxysmal supraventricular tachycardia,no
Supraventricular tachycardia,195,Diseases of the Circulatory System,2,300106011,Paroxysmal atrial tachycardia,no
Supraventricular tachycardia,195,Diseases of the Circulatory System,2,300110014,Paroxysmal atrioventricular tachycardia,no
Supraventricular tachycardia,195,Diseases of the Circulatory System,2,300111013,Paroxysmal junctional tachycardia,no
Supraventricular tachycardia,195,Diseases of the Circulatory System,2,300114017,Paroxysmal nodal tachycardia,no
Supraventricular tachycardia,195,Diseases of the Circulatory System,2,300119010,Paroxysmal supraventricular tachycardia NOS,no
Thalassaemia,196,Haematological/Immunological conditions,9,294586010,[X]Other thalassaemias,no
Thalassaemia,196,Haematological/Immunological conditions,9,711531000006119,Mediterranean anaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,399209016,Thalassaemia NOS,no
Thalassaemia,196,Haematological/Immunological conditions,9,1229603011,Hereditary leptocytosis,no
Thalassaemia,196,Haematological/Immunological conditions,9,477758018,Delta-beta thalassaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,500268011,Beta thalassaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,399206011,Thalassaemia major NEC,no
Thalassaemia,196,Haematological/Immunological conditions,9,510081000006116,Beta intermedia thalassaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,110881000006115,Thalassaemia major - Cooley's anaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,501134015,Alpha thalassaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,141261000006112,Sickle-cell thalassaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,474030011,Thalassaemia with haemoglobin S disease,no
Thalassaemia,196,Haematological/Immunological conditions,9,3620681000006118,alpha thalassaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,3572551000006118,beta thalassaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,492446019,Thalassaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,711521000006117,Mediterranean anaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,510091000006118,Beta major thalassaemia,no
Thalassaemia,196,Haematological/Immunological conditions,9,351150014,Homozygous alpha thalassaemia,no
Thrombophilia,197,Haematological/Immunological conditions,9,450295015,Homozygous factor V Leiden mutation,no
Thrombophilia,197,Haematological/Immunological conditions,9,450270016,Factor V Leiden mutation,no
Thrombophilia,197,Haematological/Immunological conditions,9,450296019,Heterozygous factor V Leiden mutation,no
Thrombophilia,197,Haematological/Immunological conditions,9,257497013,Factor V Leiden genotype,no
Thrombophilia,197,Haematological/Immunological conditions,9,1221214016,Protein S deficiency,no
Thrombophilia,197,Haematological/Immunological conditions,9,351300013,Thrombophilia,no
Thrombophilia,197,Haematological/Immunological conditions,9,2871986010,Primary thrombophilia,no
Thrombophilia,197,Haematological/Immunological conditions,9,1233987014,Protein C deficiency,no
Thrombophilia,197,Haematological/Immunological conditions,9,44918014,Antiphospholipid syndrome,no
Thrombophilia,197,Haematological/Immunological conditions,9,927311000006111,Activated protein C with factor V deficient plasma,no
Thrombophilia,197,Haematological/Immunological conditions,9,257494018,Plasma activated protein C resistance,no
Thrombophilia,197,Haematological/Immunological conditions,9,2267501000000115,Lupus anticoagulant positive,no
Thrombophilia,197,Haematological/Immunological conditions,9,1858421000006115,lupus anticoagulant positive,no
Thyroid Disease,198,Diseases of the Endocrine System,5,554221000006113,Chronic fibrous thyroiditis,no
Thyroid Disease,198,Diseases of the Endocrine System,5,292435019,Other and unspecified chronic thyroiditis,no
Thyroid Disease,198,Diseases of the Endocrine System,5,292356018,Thyrotoxicosis from ectopic thyroid nodule with crisis,no
Thyroid Disease,198,Diseases of the Endocrine System,5,292437010,Thyroiditis NOS,no
